ID,Cost_Score,ROI_Score,SA_Score
bb1c6c07-b3e9-4430-93cf-ad732c0b2f6f,0.524823756,0.49683271,0.442669641
74eb65eb-de87-4fc1-8bf5-5e7edb8d8d10,0.46437824,0.505611329,0.498795557
5b11aa6a-c921-41db-b91b-83c6ebdb3834,0.494516372,0.402588623,0.314778405
3bf1b309-d346-4d00-8344-8965ecf0f471,0.504695198,0.470813839,0.39456651
a2b2fefb-4a1c-46fa-9bc3-e14abc08ef15,0.526014594,0.370542998,0.423104522
af99bd1e-d8a3-4b5c-95a7-ebf807cb7caa,0.595687353,0.497399896,0.383314418
29156332-65b9-44a7-b65c-455aba76901c,0.729900189,0.430770402,0.657785116
9c30e05c-92b4-48b8-8d3d-49239559c0d5,0.742416967,0.586977068,0.380853944
f69f5c47-41e4-4b4d-a149-e18208d8672d,0.602808016,0.354381372,0.36293302
8f1e62d7-9758-42cd-8587-7e25fe9ff98e,0.420037523,0.344296659,0.396617754
1ff1ee52-6ca8-4d34-bd00-a5a70aa8b54c,0.362529141,0.476015112,0.448408615
a0f7ea02-f211-49e1-a8b1-318eae978f02,0.3151975,0.514017928,0.42280159
638fd385-c427-4ac9-89ec-661b26654330,0.538986427,0.453384322,0.482900699
12e1e33c-29f0-4b57-82fb-f08f7790d3bf,0.367056947,0.588799316,0.401086987
e56f6e6f-71cc-4626-bb47-90dbca2f25c7,0.416596672,0.331498583,0.275271683
c533f14c-6463-45b2-a237-ce98c34b6bff,0.566397368,0.636640267,0.616274635
95d0313e-7864-498f-8deb-9c18ed0470fd,0.3987929,0.474607846,0.275270833
31e0013c-fdce-4b9d-82a8-387cea4cf6cf,0.464081529,0.576434477,0.421544298
c6c510ea-28e9-4a5d-b605-b78f1fb643c6,0.276506174,0.623628829,0.575926091
f00982fd-6f03-495a-b939-791e5b7b2c46,0.512774479,0.35585784,0.334323911
7db8720f-479f-40f3-a963-561bdbc94dda,0.504577592,0.404843975,0.559841617
43a7665f-6324-42d2-a4a2-7f8826bbadb8,0.45881697,0.509894214,0.269089281
b61f6800-817b-4894-a56f-16bedb9f2d5b,0.6699375,0.631834893,0.61383352
c0f8db46-0378-4524-a154-6b73dd604518,0.335426055,0.350342608,0.526085724
4331e3be-c5ec-4e2e-a77b-b9dcfd795edc,0.321666468,0.530844904,0.443707485
6e48c0ba-af15-4446-855a-ad6846b21dd9,0.308023057,0.605730611,0.289300748
bbd9dd72-5a88-431f-9415-1b200293f87c,0.385340657,0.18353747,0.658289728
2c94399f-ddde-4758-ad29-6b55517be4a0,0.470852622,0.52403575,0.364690114
bdf1ee70-24ca-4657-b393-103f3122d5ea,0.376963006,0.413784957,0.563078274
f1d70ea3-911f-436c-94cc-ef572dec6d98,0.703370749,0.568784602,0.378277243
55fc7b25-36f6-4cd4-8810-84c5e5a45e69,0.55878872,0.562292855,0.476281061
5016690e-3cc3-4cc6-a28e-2202348d6dbf,0.630470479,0.417835739,0.416713743
5da58277-87d3-4dcd-82ae-8c52ae478731,0.687754917,0.550985414,0.558318905
e972910f-d6af-4fd3-9679-6641156a955f,0.605333297,0.572647651,0.512699098
5140ad44-009d-419e-894f-bf3a8c911695,0.516302642,0.617800109,0.686270942
014a88d8-af91-421c-b211-c57b553298c7,0.61233753,0.379506081,0.326804369
169bf92c-bf46-4a98-8481-109238f0d5eb,0.456060697,0.495485904,0.292651898
89dfb7c5-f5d3-46f7-8dd6-5865bbbe6066,0.587659613,0.601510425,0.63633347
066d6c13-fe79-4bc7-814d-67af6c646b43,0.397866902,0.53989343,0.284453886
b73f2e90-4d2e-4ef8-ac52-3c60b46b39ee,0.396044261,0.479472398,0.379155507
bd4da25a-b208-4aa9-b0b7-ed672ed4a85b,0.680036382,0.521921373,0.340086086
9e9c75e6-c364-424c-ad43-789598f2ed84,0.276019563,0.614928994,0.579025456
efaebcb1-c82b-4ada-a196-d0f77097aa59,0.545207411,0.44504278,0.523047718
ad52f337-2b89-4080-9799-1aff9cf959e0,0.558681089,0.544418153,0.420410142
046feb9c-8dc9-42e1-81fc-cd750c744272,0.494746286,0.558136217,0.477635332
36a37ca3-a067-41e6-be51-707b7bcb4d00,0.599888478,0.415808851,0.406229072
f4cfbc3c-8ba4-4410-ba33-5323f7012e1b,0.488957625,0.500693416,0.511134311
9804629a-e8a0-4a3b-b040-d9790578ae20,0.53423975,0.410732369,0.523229931
9ba4d85a-f83b-4792-933e-dbb51295a50d,0.47956287,0.592238439,0.290452017
d5dfe3d3-3d95-40f2-b334-6f0f222462f0,0.466781179,0.518787979,0.518163808
4b778a98-a17a-4e0b-8927-4d90af7fb899,0.634746495,0.492938297,0.181108583
008a58b2-03bd-46b4-ae68-7f0bda84da24,0.436935943,0.688645633,0.449951535
21125afd-414e-48e9-9a94-b32e75648e22,0.419376993,0.326691895,0.577104621
e0920997-81e3-43db-af31-0f3e696d9a80,0.361571375,0.35945015,0.571259157
22982125-9d89-45ca-8c54-e94da64edaff,0.332535437,0.438132768,0.378917714
2d9c9c85-8fef-42ec-ab77-69807ef17562,0.587450227,0.385530966,0.452533063
782be856-08eb-4e86-b396-d64445d2ee1a,0.591982241,0.439368365,0.399706586
701f0daa-c0be-4624-8730-21bca0222a75,0.595058514,0.39154361,0.470201882
ffa609f0-8c84-411f-91ac-2627c2c4e78a,0.680001061,0.46328318,0.502788381
6afeeeda-4c6a-4d25-9335-ab344252eb26,0.423867885,0.53173154,0.282650262
8e50aaa1-17da-4157-816a-da9631280d62,0.53145684,0.560241056,0.563460989
1ecfd1df-52dd-46a3-a320-cb0d291a951c,0.41378899,0.538178708,0.410137163
9939e49a-8fee-4e53-ab2d-3e96e59630f3,0.56702908,0.512451101,0.463155949
e0b9f58f-2023-4774-869d-ae5feb29932d,0.549099133,0.51283105,0.196369326
7e13deb4-c4bb-414b-b2c8-c0e0a3229095,0.409740017,0.47508839,0.568524035
76a06dc1-93a0-42f7-9864-d0745fd69656,0.404057962,0.580553391,0.382420063
95db95f4-a971-4e7c-8149-c73be72713cd,0.589264067,0.454925884,0.446466316
6f665e9c-e69c-4c2d-8313-37206102528e,0.322203008,0.376537257,0.334461522
7651326c-aef9-4330-b514-aec629cf5d97,0.688577572,0.425201856,0.394542461
79244ca0-2940-4157-9ec8-3c51c929294d,0.500191488,0.419493626,0.563358751
8afde665-fad9-4893-8d7b-0735fc2ea7bb,0.438495724,0.489954046,0.579917855
a6c217b2-b987-4d8a-aca3-3196ced64664,0.628598758,0.665854929,0.618318004
8247a2c0-c03a-4246-941d-a9a84cef2c6e,0.638836796,0.648676761,0.541314277
af3fcbac-8f3b-4bcc-b9cd-d3aad7eae40e,0.735054934,0.680162436,0.484006263
6a5e2a2e-44d7-4973-8ce1-640882aa816b,0.535730738,0.741474448,0.471463429
41023402-9418-49f3-bd65-37271367220d,0.707114045,0.611860063,0.484737768
bfe71354-4d2d-4b83-9068-bd995e188a1b,0.622727032,0.354555723,0.509699815
ee1e0925-0624-445a-a562-8390c94b9fb1,0.399186768,0.336567017,0.481444336
d424a542-7183-4754-9a46-8b6454b69936,0.726897332,0.437499963,0.285894568
9bd64a6b-f216-4748-863e-cd8ddec21eb3,0.591325407,0.517800559,0.285208591
57c84b90-02a9-4996-b08b-c1bb1a4d610d,0.409050888,0.327521943,0.345345383
a65f54c7-0194-4faf-9c38-953119dee994,0.471924584,0.475403245,0.37391324
c5f21893-10fb-4f41-9363-3c44659740a2,0.29164629,0.579764495,0.242578455
0b06cde3-28b6-4481-aa93-b8338a5ffb2a,0.404257838,0.499596866,0.496705079
3414fa97-9041-40f1-9400-62672e3e1bc0,0.609976309,0.416341724,0.459151142
0fdd5d6c-b51c-4fc7-95c9-556b31c98b15,0.547025635,0.266453077,0.582363919
b99dde8d-cfa8-481e-bf36-9e06367fd903,0.363901326,0.465158672,0.592572126
ea4c8e45-4917-4310-8cf9-e7a2cbb08a79,0.442317926,0.645831901,0.244219229
6724214f-6c30-4f04-8627-a6a846fa400f,0.713617948,0.358003173,0.51173321
c3b7276a-8eb6-44f1-b902-2ecc1221ae91,0.61313215,0.542815477,0.083785694
d68644ea-8056-4712-8bef-c63a6e69ad9f,0.28730453,0.482647812,0.271949774
42b3a759-8c5e-4ccb-ad4f-53189dc16e91,0.558646968,0.614332995,0.250560571
48e6d1f5-87db-48d8-bf19-36ac39619868,0.504442587,0.613108682,0.442419162
6644f495-f617-443c-aa7b-676221703d26,0.238214196,0.429306703,0.45761149
8ef97132-2e42-4689-942d-94c0e5fcf3c5,0.736352004,0.701124687,0.523927991
17f05e92-fd80-4356-a73d-da05b33fcc73,0.529364988,0.553724928,0.306439849
09e2d2c8-f75a-44be-ba5c-e57e2f7afa74,0.592486581,0.596571115,0.53543508
89bfcd37-d781-43f7-aa60-a343299f2757,0.521617732,0.462403835,0.506225941
1b9b2bd6-d5c1-4e59-8b79-7cdefc53b270,0.558568955,0.525454898,0.520629282
e2dd7651-6f54-4604-a0e6-a772e36c37d4,0.450592456,0.579694953,0.220890419
9c153e20-8e1f-41bb-b0b5-6f0a279f04f1,0.544628304,0.661810838,0.404103144
195a0948-0698-46f1-bcbc-f05da0a4d740,0.47687993,0.683488837,0.269509508
9a2c70bb-9d77-4aad-a2e6-fb643dafc530,0.491438546,0.469732106,0.473904544
7eefb33a-5e75-4b72-b6fc-6cdfbaa040e3,0.421568229,0.53085975,0.398435511
473b5ed9-0fce-465c-bca1-6b15281d3331,0.513901337,0.407383956,0.434807815
0d876e6c-436c-49ae-b7e9-3d290157af02,0.580301281,0.62141629,0.514174846
268deaca-161f-4600-8dea-749c5123e765,0.697148456,0.514712465,0.669242594
f78216c6-4f64-44ab-ada5-5f9bef0e93a2,0.467145179,0.521691463,0.473821255
6f85a4e5-35a2-43ec-83c3-e84b2f55ac04,0.373296816,0.409203498,0.33706418
9825df04-c775-44e9-936f-91795edf59cd,0.629661565,0.480336128,0.475129792
2e3a684f-ce5e-485d-acb8-29038f023e81,0.474221797,0.603197776,0.39092193
47629ee6-1f5d-438b-825a-0d3cbf5e58d9,0.425784185,0.638584581,0.336741554
ed87e838-ccd6-426b-b2c7-1ad7b45b0529,0.493575651,0.314082061,0.288289154
fea14a9a-9097-436f-b1db-9d3ff8ed39b8,0.528985743,0.724692826,0.432183137
86d4f3fd-698d-49d7-9e52-6426c0766edb,0.50058003,0.502074346,0.529911668
6281acd1-71f0-438d-bdb8-23d0d4324848,0.599524519,0.39269664,0.39710079
cf40b289-c800-4ef8-8ba2-f2b606839fb2,0.375787288,0.537423671,0.545138212
13025b53-53a2-4213-ac22-d06f84ef33b8,0.439252431,0.459386802,0.429384357
cebe1c63-726e-45c4-9645-6fbe0a0cc8f4,0.455573723,0.331829447,0.508922483
77d49e73-5ad2-449d-bcd2-db59a20e64d5,0.477962944,0.512758485,0.336204288
3ebf94de-9f86-477d-afe8-3584999f30e0,0.636389171,0.359106453,0.31383733
3910f1d4-bc7e-4070-8599-d23952e6b2d8,0.365094876,0.484596932,0.287233908
bd50a092-e9d6-41c0-bea8-c101216a6626,0.572585006,0.595775286,0.537202352
54c45ec4-f2f7-47e4-b959-7867a2156a57,0.366162446,0.492832814,0.406436081
99761744-55cc-4e67-80fb-56cd88ae3f63,0.630334398,0.757766829,0.417664973
52a725be-f14d-4581-b6b8-a453b8d8a118,0.425229749,0.428725296,0.4618146
d9916337-7fa6-4003-bc52-c84fb36e97c1,0.604406182,0.29349056,0.521776098
ce205f13-6b5f-4b08-b383-ece12517bda1,0.517954905,0.583788685,0.523050987
155220a1-be9c-4fb0-a17a-8e6cc190d632,0.533253668,0.525028078,0.39578349
6730dec1-b46c-4c89-9dcc-0156c905eb62,0.578186925,0.549115133,0.65494547
52f8ed3a-b197-4405-8fdd-1e917472b708,0.358662889,0.468884177,0.662240241
6c8d67bb-9645-43d2-9181-870c99c90160,0.534768865,0.531705575,0.575987724
3ea2a86a-f736-4d4f-b1c5-2315f2bec3a9,0.391302307,0.600019949,0.568626273
4d1bdb1c-833c-4430-8bdc-2f9f71b619ca,0.484735896,0.377852748,0.375242506
b9a411b0-0f39-41a1-8bbc-c9a497f9bc5c,0.737370675,0.41972388,0.639828737
9f3b0a5a-0944-4d05-bd80-04055dae72da,0.41262701,0.520871209,0.348371926
64948129-c8b3-457c-8e2e-1a93f8f322c1,0.552763174,0.544622809,0.564501825
3d028781-ec8b-4524-a382-78f2abd10a9c,0.453487702,0.50348472,0.445714082
9b1306d6-1884-4954-966a-3c82f684e835,0.435261109,0.311564423,0.650540688
7ee5d9f4-f836-46e2-85e2-9b76c043141b,0.314377117,0.403439461,0.583547915
c5681ea3-2dbb-4c37-add7-6d90bbc78ab6,0.534291953,0.624503951,0.506984244
8501cf24-11d8-4a30-9ec5-93ec536dbeca,0.532538775,0.381097998,0.310159304
775bcd9b-8ab5-418a-97db-6d65a88fb7e3,0.352513819,0.4691959,0.386258181
112d1e2f-3563-4078-96ba-7c1422476741,0.449057193,0.477583436,0.351993306
cafff326-80ed-4ac0-a333-943292f903e8,0.343668035,0.617095456,0.360029906
b3fefe75-1660-4061-b86c-56386fcfb8e5,0.664237814,0.382943154,0.601444999
ed48e6f3-5158-4788-a206-26ce45d701e0,0.687636125,0.391588721,0.635196465
52ed8e6d-d1b5-405e-881b-23e7d7f018ea,0.619840188,0.543153005,0.560139081
600677f7-be4d-4c26-a944-f2ef290d9782,0.270948733,0.385481963,0.728864527
d4bb07e0-6b7f-476e-b887-7477eb437af1,0.430253597,0.618811469,0.55938294
acaad4c9-2a72-4d16-9cfa-82b95b123ace,0.394849736,0.452372875,0.358352371
ce33d3ee-e3e6-4a8a-bc9d-0d0b0b9438af,0.4466171,0.502693992,0.27995509
e18425d2-fe91-428d-9aa9-5f77a326fe4e,0.439290817,0.568890246,0.305618937
98b63329-2d4d-488c-8985-71828cb8cbe3,0.687963688,0.611364498,0.344103196
c01d6d8b-b119-495f-9e82-c556ec5d5d84,0.426818059,0.668811628,0.386195372
25ba0b34-1566-48f1-8948-02db45793c1d,0.503510033,0.50443804,0.338943058
0bcff639-246d-499b-95c7-b1cdf593699a,0.455671857,0.49923352,0.508782261
829c47a7-e600-4938-b3b9-2f8b8c4270b1,0.449970244,0.606411097,0.364213706
a1d7244c-d7cb-43a9-b3f2-0051ea6da768,0.331178311,0.386241569,0.537957056
4fc66655-e43c-463f-9c6e-22bfc8605c2b,0.476637304,0.403257956,0.633918823
769f9635-4038-45a9-90be-856435ae72ad,0.490814311,0.303027818,0.548820857
0fec99c0-003f-4f3e-96ca-4185fadc54e3,0.42840571,0.46207135,0.525410244
bf43770a-bd76-4485-bf09-04e596ad2131,0.629017733,0.4523807,0.395502116
4d449957-be39-413f-9fed-ff2e996b6c40,0.502060633,0.462838047,0.482132119
16814248-cb93-4153-9b60-239632f79bbb,0.321526097,0.491273741,0.485242844
dc71996d-9abd-4151-9976-c38e3ed2dc8c,0.472122295,0.637971561,0.391643189
4b4a7d79-502f-4b41-b09d-5cd7435b7f69,0.599644739,0.465798116,0.477733406
83404c30-fc67-4ddc-a8ea-654d2b41ca57,0.48202217,0.451290719,0.543655573
9126a972-9c40-487f-a62a-14206313ae0e,0.469926115,0.379134001,0.549773631
576b0afd-8f16-4bfa-82fb-a7d761db71c3,0.727585315,0.613655203,0.41154846
11d41996-d1c7-46a0-8cc6-717a04ac1fbf,0.340128874,0.455432521,0.41001995
6345cb9b-7046-42e7-b800-52850913c8a7,0.585630415,0.550910931,0.705881078
18249849-033c-4dca-bf45-cb1d3a9a9592,0.523247193,0.674424116,0.411853032
553a75a8-6865-4685-a012-2d9f36f9a90c,0.467071418,0.622648819,0.446635425
7c02603a-a71d-4c20-9e31-d3199d4d8826,0.417483851,0.510373805,0.354887822
89b3148a-ca43-405c-8bfe-2bb5c715a40e,0.61777271,0.469210026,0.329744822
0be722d2-aff9-4356-9dab-9c04f3c84a5f,0.361761782,0.360646315,0.53019799
30f615e7-6e59-4d02-bbdb-d012c6fb87b2,0.516820328,0.399286833,0.594194848
58ac9a88-373f-46e4-bc40-9387b6ef8532,0.514596094,0.515735213,0.242763388
d02200e8-a6ad-4fe7-bc69-a06655d927cd,0.546569425,0.434748536,0.255344991
45cd435a-8e28-407a-98f0-3db93bf29673,0.709012206,0.469189215,0.346131369
fb9e07e7-0c75-49e9-8f6d-8b3413649d9d,0.566391568,0.32664671,0.595089203
38713745-ba1d-452e-b68e-7706b4d0dd44,0.703451975,0.68839029,0.530552329
35ed9eeb-30b7-491a-8f8d-5ec1bda9908d,0.700071769,0.431316551,0.530630918
cbcacbf2-fec0-4909-89c4-d09855461a5a,0.299972414,0.377625053,0.474583655
67f3333b-5209-4b5b-a8b3-c801da150a91,0.432219325,0.549324439,0.239239994
3fecab0c-481a-4391-8f6c-b80efc2f6944,0.23987981,0.461486468,0.460232709
d7238eda-90d6-4745-9328-4ea6d80eca59,0.421347954,0.447444062,0.420725905
d81beda4-1117-40e7-b741-de5887ead473,0.568729916,0.522778881,0.384735468
04c0adc2-c961-4ba5-aa8d-e4d098e98fd3,0.4514799,0.43661358,0.320841692
5a31e0b7-44db-4fd0-a2a2-57088d6e8df3,0.396962638,0.37035404,0.270128749
82562419-b493-4897-91c8-acd8f7094166,0.671006906,0.657657963,0.339864583
63d4ab40-e324-4169-9168-343ef0bd677c,0.533200494,0.459840103,0.337584087
ee4824ed-dcb4-401c-bd39-c410ac5bb936,0.748872984,0.371727575,0.391079282
6e3d31a7-bd87-4067-8a8a-a61662ac9e37,0.394763943,0.585293111,0.404960086
02cdb230-0fc5-48aa-b14a-1ed7a98b5874,0.706360203,0.492488771,0.542696767
ce40fffb-2f46-49e0-88b3-7e6a7d943cea,0.438206619,0.484147644,0.348064604
65cd6e26-f550-40c7-911e-a843345c930f,0.417897853,0.3759459,0.297553531
7980781f-2058-49fc-97a7-7e6affcaf494,0.689446596,0.476771278,0.529572102
c1fcf370-5976-4159-ad15-89d722aa9271,0.581180833,0.378823095,0.637458635
76178989-615c-4c5d-9a70-5e6de45e954b,0.52631935,0.513930996,0.486379849
c8e2f791-a54c-4a9f-9e7c-a19dbcd2f8df,0.430685054,0.615654869,0.492044871
2060072f-8e84-4876-889a-6e3a4a96cb4c,0.233808298,0.543958434,0.516082079
d4cec5b4-db56-4961-82c9-11aa4978dca2,0.568502726,0.549873062,0.648501107
dc175830-8048-4a73-8089-6f98f4a17239,0.470111139,0.316404297,0.390155931
09b78698-4bab-4c73-9bb9-8c21441c21cd,0.440656785,0.328035821,0.409101547
83af898a-ed3a-4268-92da-17e58d9441f0,0.555032724,0.467434819,0.5983575
8d8eda0d-2824-4de9-8d23-439a611bc1af,0.457179982,0.400170996,0.442208802
c6dcabfa-ee45-4ec4-b8e0-0f6a2c1faf6d,0.405806519,0.513421841,0.481444336
18b13657-9d89-40f3-9624-af2ce55a0d02,0.63125658,0.499352527,0.541553229
6374e7a0-f424-446d-895c-03129b6fe951,0.485068622,0.464975877,0.453374037
3c69cf9e-3d19-4ad2-be6b-8fb62dd48c1c,0.532510869,0.603861777,0.546339339
40de7f3e-6113-4aec-9c1b-bf304ca3abfe,0.438664116,0.424664978,0.525425176
086e993b-7300-482d-80b9-6214a3c5884c,0.508564059,0.353984234,0.301660849
30af7e2a-d49c-4b89-982b-1b4f2ff609ca,0.44250191,0.541080718,0.258260984
99de1ae6-3c01-4c33-92f0-de5c577dfe74,0.408046362,0.40043926,0.152678146
14cb8b43-3a92-43f1-a8aa-47eb86cf6930,0.557092533,0.509764568,0.518607754
db0888e4-754a-40c1-a31d-e53c0a903ddd,0.418582219,0.537761304,0.518809105
ac805c30-b0bd-429f-9900-495d52334509,0.548930837,0.631465411,0.458758815
cf19b6d0-2bd8-462d-94d5-ccfde84dbc04,0.661529359,0.429647701,0.32550536
cef672f8-07ed-46b7-87c7-8480465aad45,0.429080007,0.502128286,0.552694944
38d7813d-97ad-493c-8882-2999989b3ba6,0.605547418,0.659903016,0.481535229
5a647339-6889-487c-a00e-a22c59d4fa3c,0.45432473,0.473114285,0.458893287
63bea344-ef46-4378-b31c-177142c79533,0.654306778,0.51291868,0.716077419
b76ef996-8303-4ab2-84c3-8efc2368cc0b,0.546657399,0.332420035,0.413071172
8d10d1f6-a276-4dcc-ae9f-f64781886af3,0.67181412,0.634548386,0.480658736
cda8c9c4-3afc-4aa3-9218-deca76a49dd3,0.648820258,0.31379686,0.625496931
33945cee-3dd9-443b-9d6c-b9a4765e52b7,0.486502831,0.567084322,0.500105191
99bfe661-a630-4cce-a0a9-02de43422516,0.389568319,0.33244716,0.556283432
9d494762-a772-40d3-912c-a324bf632c57,0.344925299,0.482666607,0.516671523
25fbcbfe-b80f-4b75-b162-1384947ea6d1,0.329518946,0.451782151,0.68491355
1756058d-4eb0-49f5-96f0-c7f4cd96e78b,0.391339474,0.539821164,0.503828234
23da694a-6e95-459b-8651-71ecb290505c,0.612664417,0.461006344,0.483374307
29aa8b19-9c68-4f9e-a877-ee59bc9c05f4,0.615226624,0.4525672,0.508073955
52cab327-98c6-45a1-8a08-d383837b1a5d,0.6356841,0.546684809,0.534930004
502e698e-9597-4705-8f00-b05252166893,0.462888568,0.558881255,0.442558225
928973a0-236e-4a4b-9c5d-dbf6e7f2b699,0.45479328,0.400337485,0.58443985
ad976e14-e4d9-4f06-8a69-d4f554c5615b,0.554731349,0.697417101,0.560699081
83bd96e7-247a-4656-af0d-233ce03c433b,0.545495271,0.475584587,0.341425426
fd3dd312-2e39-456a-897c-5c2062cef632,0.658577852,0.682817738,0.296001433
d13d7e0a-c8fa-4752-8cda-cbd5461e2470,0.482646776,0.438684155,0.531871097
7e66b5a3-45f9-46e8-b3e5-785294824a98,0.272473971,0.537857701,0.409703584
ea723a5a-03c6-4169-9686-c2e44e5d7737,0.472839797,0.409457882,0.587512072
71290f08-bdc0-43ae-a972-90ba3f12377c,0.527057088,0.54461231,0.583604098
84e0560b-2273-4aaa-b387-145d7ee6efcb,0.629708484,0.580082517,0.50340847
e7b330bd-9317-47a1-99bd-48f1c8d30b89,0.508823958,0.545936786,0.223579085
0fe3b717-0d3b-4d00-b718-60d7ef048a7f,0.558083712,0.672637985,0.504528025
9d9064e0-bf04-4142-bb2a-a49814632828,0.363794165,0.613237189,0.151459158
b1289922-71ed-44a4-b1ba-8961c83d7f38,0.351741187,0.622461587,0.378212792
a5121dab-f455-4e42-babb-75b77bf836f2,0.495853629,0.464265565,0.631120892
